id,dialogue,scam_type,language,label,label_description
89,"Hello madam, YouTube part time job offer. Daily 3000-5000 earn pannalam. Enna work? Videos like, subscribe, comment pannunga. Pehle 3 free tasks, then 3000 rupees invest panna 8000 return. Invest pannuvaa? Idhu task scam. Block pannuvein.",task_scam,Tamil-English,2,scam
90,"Hello sir, I'm calling from HDFC Bank's home loan department. Yes? Sir, your EMI for this month has been debited successfully. Confirmation SMS was sent. Yes, I saw it. Thank you. Your outstanding principal is now 22 lakh. Shall I email a full statement? Yes please, that would be helpful.",genuine_bank,English,0,neutral
91,"Good morning madam, naan SBI-la irundhu Kavitha pesuren. Unga home loan EMI related call. Haan, enna vishayam? Madam, this month EMI bounce aayiruchu. Sufficient balance irukka check pannunga. Oh, transfer panna maranthuvitten. Ippo pannuren. Sure madam. Late fee avoid panna today transfer pannunga. Okay, thanks for informing.",genuine_bank,Tamil-English,0,neutral
92,"Namaste sir, main Paytm Payments Bank se bol raha hoon. Ji? Sir, aapka Paytm KYC complete hai. Ab aap 2 lakh tak balance rakh sakte hain. Oh achha. Koi action leni hai mujhe? Nahi sir, sirf confirm karna tha. Have a good day. Dhanyawad.",genuine_bank,Hindi-English,0,neutral
93,"Hello, this is Vivek from NSDL. Your PAN card reissue request has been processed. Oh great. When will I receive it? It'll be dispatched within 7 working days to your registered address. Okay, thank you. You can also track the status on the NSDL portal using your acknowledgement number. Perfect.",genuine_service,English,0,neutral
94,"Hi sir, I'm from Zerodha support. You had raised a ticket about your holdings not showing. Yes, since yesterday. Apologies for the delay. It was a backend sync issue. It's been resolved. Please log out and log back in. Let me check... Yes, the holdings are visible now! Thank you. Great! Let me know if anything else comes up.",genuine_service,English,0,neutral
95,"Namaste madam, main OYO customer support se bol rahi hoon. Aapki Goa booking ke baare mein call kar rahi hoon. Haan, koi problem hai kya? Madam, booked hotel temporary renovation mein hai. Hum same area mein better property offer kar rahe hain same price par. Okay, property ka naam kya hai? Madam, Sunset Beach Resort. Breakfast bhi included hai. Achha, sounds good. Confirm kar dijiye. Done madam. Confirmation SMS bhej rahi hoon.",genuine_service,Hindi-English,0,neutral
96,"Hello sir, naan MakeMyTrip customer care-la irundhu Keerthi pesuren. Haan, enna vishayam? Sir, unga Chennai to Bangalore flight schedule change aayiruchu. 2 hours late. Okay, alternative flight irukka? Sir, 6 AM flight available. Same price. Switch pannalama? Seri, switch pannunga. Nandri.",genuine_service,Tamil-English,0,neutral
97,"Hello sir, I represent a company offering solar panel installation with 70% government subsidy. Really? 70% subsidy? Yes sir, PM Solar Scheme. Very limited slots remaining. Can I see the scheme details? Sending brochure. But we need a 10,000 advance to block your slot. Advance before seeing official documents? I'll verify on the government portal first.",investment_fraud,English,1,slightly_suspicious
98,"Sir, naan real estate consultant-la irundhu call pannuren. Chennai outskirts-la plots available. 40% below market rate. 40% below rate-aa? Yen? Sir, developer needs quick sales. Limited slots only. Documents verify panna mudiyuma? Yes sir. But token advance 25,000 pay pannunga to block. Advance without documents? Naan verify panni decide pannuvein.",investment_fraud,Tamil-English,1,slightly_suspicious
99,"Hello madam, main ek NGO se bol raha hoon jo underprivileged children ke liye kaam karta hai. Theek hai, kya chahiye? Madam, 500 rupees donation karein. Immediately Paytm par. Donation karna chahti hoon, lekin pehle NGO ka registration number dikhao. Madam trust karo— Bina verification ke nahi. Aap email karo official documents.",donation_scam,Hindi-English,2,scam
100,"Hello sir, I'm collecting donations for a cancer hospital for children. Any amount would help. Which hospital? Hope Children's Cancer Foundation, sir. Can I see your credentials? I have an ID card sir, can I WhatsApp a photo? I'd prefer to donate directly to the hospital's official accoun.t Can you share their bank details from the website? Let me check and get back to you sir.",donation_scam,English,1,slightly_suspicious
101,"Your electricity bill of Rs 1,240 for the month of January is due by 28th February. Pay via the BESCOM app, website, or nearest payment center.",hard_negative,English,0,neutral
102,Aapka Bharat Gas cylinder booking confirm ho gaya hai. Delivery agle 2-3 din mein hogi. Tracking ke liye app use karein.,hard_negative,Hindi-English,0,neutral
103,"Sir, nga vehicle insurance renewal de date March 10. Online reenewal-ku policybazaar.com visit pannunga.",hard_negative,Tamil-English,0,neutral
104,Reminder: Your passport application status can be cecked at passportindia.gov.in usin your file number.,hard_negative,English,0,neutral
105,"Hello sir, CBI officer speaking from the National Cyber Crime wing. Yes? Sir, your name has been linked to 47 fake bank accounts. This is a serious charge. That's impossible. I've done nothing illegal. Sir, you will be arrested in 2 hours. But you can avoid this by transferring 3 lakh to our secure government account for investigation. CBI doesn't call people and ask for money to avoid arrest. I'm calling the police and reporting this number.",digital_arrest_scam,English,2,scam
106,"Hello, this is Raj from RBI Ombudsman's office. We're filing a case against your bank for causing you financial loss. Oh, which bank? Details will be shared. We need your account credentials to process your compensation of 1.2 lakh. RBI Ombudsman would never ask for account credentials. Sir it's just for verification— This is a fraud. Goodbye.",bank_fraud,English,2,scam
107,"Sir, naan Trai-la irundhu automatic voice call panureen. Unga number block aagum. Block avoid panna 1 press pannunga. (presses 1) Hello sir, naan customer care-la irundhu pesuren. Unga number unblock panna Aadhaar number verify panna solluvom. Aadhaar-aa? TRAI ippadi call panna maatanga. Scam-nu theriyudhu. Call cut.",sim_block_scam,Tamil-English,2,scam
108,"Namaste madam, main ek matrimony site se bol raha hoon. Aapka profile premium match ke liye select hua hai. Main already premium member hoon. Haan madam, special VIP match. Sirf 5,000 rupees extra subscription. Yeh mere plan mein already included hai. Nahi madam, yeh alag plan hai. Nahi chahiye, official site se check karungi. Aap scam lag rahe ho.",social_engineering,Hindi-English,2,scam
109,"Hello sir, naan Google Ads support-la irundhu pesuren. Unga account suspended aayiruchu. Enna? Why? Policy violation. But we can restore it. Share unga login credentials with us. Google kabhi credentials phone-la kelkka maatanga. Sir this is an exception case— Illa. Google support portal-la raise pannuvein. Idhu fraud.",tech_support,Tamil-English,2,scam
110,"Good morning sir, I'm Ananya from Tata Capital. You have a pre-approved car loan of 8 lakhs. I didn't apply. It's pre-approved based on your ITR. Minimal documentation. What details do you need? PAN number and bank account number. I'll check with Tata Capital directly on their official number. Thank you.",credit_card_offer,English,1,slightly_suspicious
111,"Hello sir, naan SBI credit card-la irundhu Meera pesuren. Unga credit limit 1 lakh increase pannalaam. Enna details needed? Sir, OTP come aagum. Share pannunga. Credit limit increase-ku OTP share pannuvaa? Naan bank-ku call pannuvein.",bank_fraud,Tamil-English,2,scam
112,"Namaste sir, main Paytm KYC ke liye call kar raha hoon. Aapka KYC pending hai. Kya process hai? Sir, remote access app install karein, hum complete kar denge. Remote access kyun? KYC ke liye aisa nahi hota. Sir fast process hai— Nahi. Paytm app mein khud karunga!!",bank_fraud,Hindi-English,2,scam
113,"Hello, this is Rachel from IRDA. Your insurance policy has a premium refund of 22,000 rupees. Which policy? Life insurance sir. Just verify your account number. IRDA doesn't call with refunds. I'll verify on official IRDA website.",insurance_fraud,English,2,scam
114,"Sir, main ek startup se bol raha hoon jo affordable housing provide karta hai. 15 lakh mein 2BHK. Location kahan hai? Outskirts of Hyderabad sir. Very upcoming area. Can I visit the site? Of course sir. But first register karo, 25,000 advance. Site visit se pehle advance? Pehle site dekhna chahta hoon.",investment_fraud,Hindi-English,1,slightly_suspicious
115,"Hello sir, you've been shortlisted for an international job in Dubai. 1.5 lakh per month package. Which company? Gulf Constructions sir. But we need 15,000 rupees visa processing fee. Visa fee from the candidate? Yes sir, company will reimburse after joining. I'll research the company first and only use official recruitment channels.",job_scam,English,1,slightly_suspicious
116,"Hello madam, naan EPFO-la irundhu pesuren. Unga PF withdrawal 45,000 rupees pending. Haan, I applied. Madam, process panna bank account last 4 digits confirm pannunga. Last 4 digits-aa? EPFO already account details vachu iruppanga. Madam, system update panni re-verify pannurom. Naan EPFO portal-la check pannuvein. You seem suspicious.",bank_fraud,Tamil-English,2,scam
117,"Good afternoon, this is from the Motor Vehicles Department. Your driving license renewal is overdue. Oh, is it? Yes sir. We can process it urgently online. Just a 3,000 rupees fast-track fee. I'll go to the RTO office directly. Sir, long queues. Online is faster. I'll use the official Parivahan website only. Thank you.",govt_scheme,English,2,scam
118,"Sir, main ek investment platform Wealthy.in se bol raha hoon. Gold bonds mein invest karo, 22% annual returns. 22% guaranteed? Haan sir, gold-backed hai. Koi SEBI registration? Process mein hai sir, but already 10,000 investors hain. SEBI registration process mein hai toh invest nahi karunga. Risk bahut hai.",investment_fraud,Hindi-English,1,slightly_suspicious
119,"Hello sir, this is from an ed-tech company. We have an AI course with job guarantee for 15,000 rupees. Which company? SkillUp India sir. 100% placement in 3 months. What's the placement success rate? 98% sir. Can I see reviews and accreditation details? Website par hai sir. Let me verify and get back to you.",investment_fraud,English,1,slightly_suspicious
120,"Vanakkam madam, naan Naukri.com-la irundhu call pannuren. Unga resume-ku IT company interview call irukku. Enna company? Wipro madam. But background verification-ku 2500 rupees pay pannunga. Background verification-ku candidate fee panna maatanga. Idhu scam.",job_scam,Tamil-English,2,scam
121,"Hello, is this the owner of the phone number registered with Truecaller? Yes. Sir, your number has 142 spam reports. It will be blocked from all networks permanently. I've never sent spam. Sir, pay 2,000 rupees to dispute and remove the reports. Truecaller doesn't call and charge for this. Scam.",sim_block_scam,English,2,scam
122,"Namaste madam, main ek charity se bol raha hoon. Uttarakhand flood victims ke liye donation chahiye. Kaun si charity? National Relief Trust. PM CARES ya State Disaster Fund mein seedha donate karsakti hoon. Madam hamara trust bhi registered hai. Registration number bhejo email par. Tab consider karungi.",donation_scam,Hindi-English,1,slightly_suspicious
123,"Sir, Tamil Nadu flood relief-ku donation panruveengala? 500 rupees mattum. Enna organization? Tamil People Welfare Fund sir. Government relief fund-la donate pannuvein. Official channels use pannuvein. Thank you.",donation_scam,Tamil-English,1,slightly_suspicious
124,"Hello madam, I'm calling from a Vedic astrology centre. Our astrologer has predicted financial trouble for you. How would you know that? Madam, birthdate analysis. For 5,000 rupees we can do a protective puja. I don't believe in this and you don't even know my birthdate. Madam, it's very effective— Not interested. Goodbye.",social_engineering,English,2,scam
125,"Namaste sir, main ek astrologer ki taraf se call kar raha hoon. Aapke ghar mein vastu dosh hai. Kaise pata? Ji, humara AI software location se detect karta hai. 8,000 mein vastu correction hogi. AI se ghar ka vastu? Yeh unscientific aur suspicious hai. Call cut.",social_engineering,Hindi-English,2,scam
